Declaring ID|Declaring Ruler|Declaring Nation|Declaring Alliance|Declaring Alliance ID|Declaring Team|Receiving ID|Receiving Ruler|Receiving Nation|Receiving Alliance|Receiving Alliance ID|Receiving Team|War Status|Begin Date|End Date|Reason|War ID|Destruction|Attack Percent|Defend Percent|
6155|Macbeth|Dunsinane|New Polar Order|10006|Blue|293406|Jeffimus|Smoothwater|The Dark Templar|10056|Black|Active|10/2/2025 3:28:13 PM|10/9/2025 3:28:13 PM|A general dispute|871867|953.51|82|17|
630674|Ghostruler1|Winterfelllllll|New Pacific Order|10000|Red|556219|vedacool|Fania|New Polar Order|10006|Blue|Active|10/2/2025 2:42:30 PM|10/9/2025 2:42:30 PM|Bringing Order to Chaos|871866|1,036.34|0|100|
2621|James|TIEIXIAIS|Non Grata|10097|Maroon|132638|Ramirez Papelbon|BoSox Nation|The Legion|10020|Purple|Active|10/2/2025 2:36:33 PM|10/9/2025 2:36:33 PM|A general dispute|871865|17,523.27|38|61|
647060|CAMOM|CAMOM EMPIRE|The Phoenix Federation|17385|Red|531547|Prince Arutha|Western Realm|Nueva Vida|17443|Blue|Active|10/2/2025 12:27:57 PM|10/9/2025 12:27:57 PM|A general dispute|871864|523.88|0|100|
457345|Taiki11|Taiki Land|Non Grata|10097|Maroon|628821|Havorithian|Havorithia|The Legion|10020|Purple|Active|10/2/2025 12:08:34 PM|10/9/2025 12:08:34 PM|A general dispute|871863|1,865.22|0|100|
644042|calicocatface|Calico Islands|Non Grata|10097|Maroon|634586|Rebel21|Rebelia|The Legion|10020|Purple|Active|10/2/2025 12:08:09 PM|10/9/2025 12:08:09 PM|A general dispute|871862|3,190.32|0|100|
644042|calicocatface|Calico Islands|Non Grata|10097|Maroon|589684|RyuNura|Jenock|The Legion|10020|Purple|Active|10/2/2025 12:08:04 PM|10/9/2025 12:08:04 PM|A general dispute|871861|4,428.60|1|98|
457345|Taiki11|Taiki Land|Non Grata|10097|Maroon|632387|Eythl Achilles|Eythl Republic|The Legion|10020|Purple|Active|10/2/2025 12:05:46 PM|10/9/2025 12:05:46 PM|A general dispute|871860|2,850.88|7|92|
418916|HeroofTime55|New XGA|Non Grata|10097|Maroon|569819|kker22|Darkram|The Legion|10020|Purple|Active|10/2/2025 11:46:35 AM|10/9/2025 11:46:35 AM|A general dispute|871859|11,326.69|14|85|
584157|Sheekyz|Kingdom Of Xe|Non Grata|10097|Maroon|633593|ftcows|ftcows|The Legion|10020|Purple|Active|10/2/2025 11:42:06 AM|10/9/2025 11:42:06 AM|General dispute?|871858|3,605.39|2|97|
22121|spartan 84|UNSC Reach|Non Grata|10097|Maroon|129686|HK Boris|USEAR|The Legion|10020|Purple|Active|10/2/2025 11:41:19 AM|10/9/2025 11:41:19 AM|Krabs containment protocol|871857|12,110.07|11|88|
22121|spartan 84|UNSC Reach|Non Grata|10097|Maroon|13737|the god of lightning|Ithaca|The Legion|10020|Purple|Active|10/2/2025 11:40:10 AM|10/9/2025 11:40:10 AM|Krabs containment protocol|871856|12,377.74|21|78|
626678|slothix|Kevin|Non Grata|10097|Maroon|644899|Hive Fleet Kronos|Hive Fleet Kronos|The Legion|10020|Purple|Active|10/2/2025 11:39:03 AM|10/9/2025 11:39:03 AM|Suffer not the xenos to live|871855|4,682.49|12|87|
22121|spartan 84|UNSC Reach|Non Grata|10097|Maroon|633593|ftcows|ftcows|The Legion|10020|Purple|Active|10/2/2025 11:31:37 AM|10/9/2025 11:31:37 AM|Krabs containment protocol|871854|15,358.05|10|89|
418916|HeroofTime55|New XGA|Non Grata|10097|Maroon|603713|Alexander Kerensky|Strana Mechty|The Legion|10020|Purple|Active|10/2/2025 11:23:00 AM|10/9/2025 11:23:00 AM|A general dispute|871853|19,508.34|45|54|
637153|DukeNash|Encantandia|COBRA|13717|Brown|393441|John Clark|Rainbow|Valhalla|15563|Purple|Active|10/2/2025 9:57:04 AM|10/9/2025 9:57:04 AM|A general dispute|871852|5,916.01|85|14|
556822|Emwem|MUA land|New Pacific Order|10000|Red|396041|Joseph Black|Rural Route 3|Freehold of The Wolves|15157|White|Active|10/2/2025 9:16:32 AM|10/9/2025 9:16:32 AM|Improved Foreign Relations|871851|3,518.37|85|14|
618189|Curiosity|Illusion|New Pacific Order|10000|Red|621333|The 73MPL4R|Omsmos|New Polar Order|10006|Blue|Active|10/2/2025 8:25:43 AM|10/9/2025 8:25:43 AM|Also, hello.|871850|6,480.36|39|60|
407948|avatar3619|Shendu|New Pacific Order|10000|Red|243810|tagmoute|maghrib|Freehold of The Wolves|15157|White|Active|10/2/2025 8:14:10 AM|10/9/2025 8:14:10 AM|Cloudy with a chance of nukes|871849|20,813.82|73|26|
407948|avatar3619|Shendu|New Pacific Order|10000|Red|527097|Galerion|blighty|Freehold of The Wolves|15157|White|Active|10/2/2025 8:13:51 AM|10/9/2025 8:13:51 AM|Emus on parade!|871848|3,515.50|42|57|
414337|Shadowfury|Illyria|Freehold of The Wolves|15157|Black|17202|Cybolt|Time and Space|New Pacific Order|10000|Red|Active|10/2/2025 6:14:20 AM|10/9/2025 6:14:20 AM|oO|871847|14,612.86|76|23|
613652|Peterkin|Quaraguay|Freehold of The Wolves|15157|White|604873|Iorek|Crusader States|New Pacific Order|10000|Red|Active|10/2/2025 5:01:18 AM|10/9/2025 5:01:18 AM|A general dispute|871846|11,509.52|65|34|
579649|Dale Flanderlion|Flanderlion|New Pacific Order|10000|Red|132715|DFA MrFox|DFA MrFox|Freehold of The Wolves|15157|White|Active|10/2/2025 4:07:33 AM|10/9/2025 4:07:33 AM|Wheek wheek!|871845|4,583.65|40|59|
647426|Johnnie Stark|Gorbals|No Mean City|17453|Green|647555|Magroes Beats|Genctopia||0|Red|Active|10/2/2025 1:53:16 AM|10/9/2025 1:53:16 AM|Raid|871844|217.10|0|100|
644718|tikem7|Tikopia|COBRA|13717|Brown|393441|John Clark|Rainbow|Valhalla|15563|Purple|Active|10/2/2025 12:07:08 AM|10/9/2025 12:07:08 AM|A general dispute|871843|5,543.07|82|17|
639953|Mihail the Just|Republic of Onivlac|New Polar Order|10006|Blue|638135|Lord Terrence Hood|Esteron|New Pacific Order|10000|Red|Active|10/1/2025 11:59:28 PM|10/8/2025 11:59:28 PM|Sponge Doctrine activated|871842|4,069.20|5|94|
647379|d516b|ddwqs|New Pacific Order|10000|Red|481947|Morgaine|Cruithne|New Polar Order|10006|Blue|Active|10/1/2025 11:54:12 PM|10/8/2025 11:54:12 PM|We are no strangers to love|871841|2,200.74|81|18|
170471|Smurthwaite|Smurthwaite|Nuclear Proliferation League|17228|Aqua|627592|Lord Xamaeron|Celtic Forest|Doombrella|17368|Black|Active|10/1/2025 11:51:32 PM|10/8/2025 11:51:32 PM|For a Scottish Heritage!|871840|30,725.54|82|17|
601941|tikibird|Regression|COBRA|13717|Brown|393441|John Clark|Rainbow|Valhalla|15563|Purple|Active|10/1/2025 11:46:15 PM|10/8/2025 11:46:15 PM|Squack|871839|11,949.67|51|48|
542117|Killerbankz|HellOnEarth|New Pacific Order|10000|Red|65430|Lord Bane|Damasca|Freehold of The Wolves|15157|White|Active|10/1/2025 11:16:56 PM|10/8/2025 11:16:56 PM|Skulls for the skull throne!|871838|3,056.13|0|100|
103152|Emperor Ice|Empire of Ice|New Pacific Order|10000|Red|217577|MontyKo|Tuborg|Freehold of The Wolves|15157|White|Active|10/1/2025 10:00:05 PM|10/8/2025 10:00:05 PM|A general dispute|871837|33,657.93|14|85|
103152|Emperor Ice|Empire of Ice|New Pacific Order|10000|Red|414519|markpalm1|vacous|Freehold of The Wolves|15157|White|Active|10/1/2025 10:00:00 PM|10/8/2025 10:00:00 PM|Stole Nemphesis Spoons|871836|41,490.54|39|60|
103152|Emperor Ice|Empire of Ice|New Pacific Order|10000|Red|159031|jefcolpan|scarab marangue|Freehold of The Wolves|15157|White|Active|10/1/2025 9:59:54 PM|10/8/2025 9:59:54 PM|Stole Nemphesis Spoons|871835|20,293.52|0|99|
642970|Rhett Kahn|Retconia|New Pacific Order|10000|Red|604148|US Chrisderica|US of Chrisderica|Freehold of The Wolves|15157|White|Active|10/1/2025 9:58:49 PM|10/8/2025 9:58:49 PM|Abandon Chrome, revert to IE6|871834|2,540.30|25|74|
642970|Rhett Kahn|Retconia|New Pacific Order|10000|Red|160240|Pamacii|Speedy Cats|Freehold of The Wolves|15157|White|Active|10/1/2025 9:58:20 PM|10/8/2025 9:58:20 PM|About Your Cars Warranty|871833|7,629.11|51|48|
167235|ORCACommander|Hiigaran Federation|New Pacific Order|10000|Red|240549|Codark|Codainia|Freehold of The Wolves|15157|White|Active|10/1/2025 9:01:55 PM|10/8/2025 9:01:55 PM|The Pie is too Crumbly|871832|27,239.38|49|50|
647618|PaulG|Paul Land|New Pacific Order|10000|Black|646550|SOURR|LEMONS|Christian Coalition Of Countries|10028|Maroon|Active|10/1/2025 8:38:05 PM|10/8/2025 8:38:05 PM|Oil|871831|318.38|11|88|
234918|LordOfTheLand|APIGP|New Pacific Order|10000|Red|527097|Galerion|blighty|Freehold of The Wolves|15157|White|Active|10/1/2025 6:01:10 PM|10/8/2025 6:01:10 PM|Zerg Rush|871830|11,505.59|85|14|
234918|LordOfTheLand|APIGP|New Pacific Order|10000|Red|494289|Stoopid Ace|Smokehaven|Freehold of The Wolves|15157|White|Active|10/1/2025 6:01:04 PM|10/8/2025 6:01:04 PM|Earth shattering kaboom|871829|8,712.16|62|37|
234918|LordOfTheLand|APIGP|New Pacific Order|10000|Red|240549|Codark|Codainia|Freehold of The Wolves|15157|White|Active|10/1/2025 6:00:58 PM|10/8/2025 6:00:58 PM|Temp Trade?|871828|10,278.16|82|17|
288372|king qaz|my own little workd|The Legion|10020|Purple|144192|Sagha|Nickelattia|Non Grata|10097|Maroon|Active|10/1/2025 5:48:50 PM|10/8/2025 5:48:50 PM|A general dispute|871827|45,017.59|50|49|
485321|commanderragnar|Valenwood|New Pacific Order|10000|Red|478755|Democracy|UnitedNation|Freehold of The Wolves|15157|White|Active|10/1/2025 4:27:36 PM|10/8/2025 4:27:36 PM|Seal clubbing|871826|11,884.76|0|100|
247134|ShadowChaos|ShadowChaos|COBRA|13717|Maroon|485586|veracity|drunkenville|FAFO|17457|Purple|Active|10/1/2025 4:00:08 PM|10/8/2025 4:00:08 PM|WAAAAAAAAAAAAAAAAAAAAAAAAUGH!!|871825|46,539.09|50|49|
587834|alucardx13|The United Regions|New Pacific Order|10000|Red|609513|Lady Mineva|Empire of Autumnus|Freehold of The Wolves|15157|Brown|Active|10/1/2025 3:10:46 PM|10/8/2025 3:10:46 PM|NPO War|871824|1,729.72|6|93|
444115|Pile Butts|Wobblies|Freehold of The Wolves|15157|White|612177|DannyVee|Cvetko|New Pacific Order|10000|Red|Active|10/1/2025 12:33:47 PM|10/8/2025 12:33:47 PM|A general dispute|871823|3,579.05|11|88|
444115|Pile Butts|Wobblies|Freehold of The Wolves|15157|White|484823|Cortath|Cortath|New Pacific Order|10000|Red|Active|10/1/2025 12:23:38 PM|10/8/2025 12:23:38 PM|A general dispute|871822|1,814.41|0|100|
467217|aroswing|Land of Darkness|Freehold of The Wolves|15157|White|338892|ColonelTom|Henry|New Pacific Order|10000|Red|Active|10/1/2025 10:42:25 AM|10/8/2025 10:42:25 AM|For honor I guess|871821|1,150.65|0|100|
645029|ZeroNinjaGT|Adventis|New Pacific Order|10000|Red|160240|Pamacii|Speedy Cats|Freehold of The Wolves|15157|White|Active|10/1/2025 10:40:24 AM|10/8/2025 10:40:24 AM|Emu Hunting|871820|1,825.30|65|34|
467217|aroswing|Land of Darkness|Freehold of The Wolves|15157|White|232881|Yashem|Yashemia|New Pacific Order|10000|Red|Active|10/1/2025 10:33:41 AM|10/8/2025 10:33:41 AM|Was told to|871819|3,819.23|49|50|
639477|Lord King|Kinglordia|New Pacific Order|10000|Red|603810|Jaguar1|Chrisenstein|New Polar Order|10006|Blue|Active|10/1/2025 10:04:11 AM|10/8/2025 10:04:11 AM|Blubber for my oil lamps|871818|3,436.84|60|39|
231352|Wippeli|Wippelandia|Freehold of The Wolves|15157|White|551677|Edward I|Seleucia|New Pacific Order|10000|Red|Active|10/1/2025 9:53:55 AM|10/8/2025 9:53:55 AM|A general dispute|871817|8,490.79|33|66|
231352|Wippeli|Wippelandia|Freehold of The Wolves|15157|White|575673|aali bakht jajja|kingdom of Jajja|New Pacific Order|10000|Red|Active|10/1/2025 9:51:54 AM|10/8/2025 9:51:54 AM|A general dispute|871816|4,542.94|0|100|
528479|paul711|Paulinca|Non Grata|10097|Maroon|637024|deanimator|Kuzai|The Legion|10020|Purple|Active|10/1/2025 7:44:12 AM|10/8/2025 7:44:12 AM|A general dispute|871815|43,488.70|49|50|
528479|paul711|Paulinca|Non Grata|10097|Maroon|524544|Dread October|North Brightbanner|The Legion|10020|Purple|Active|10/1/2025 7:41:54 AM|10/8/2025 7:41:54 AM|A general dispute|871814|18,699.61|2|97|
528479|paul711|Paulinca|Non Grata|10097|Maroon|604046|Penultidodo|Sarmal|The Legion|10020|Purple|Active|10/1/2025 7:41:13 AM|10/8/2025 7:41:13 AM|A general dispute|871813|21,294.48|5|94|
217577|MontyKo|Tuborg|Freehold of The Wolves|15157|White|17202|Cybolt|Time and Space|New Pacific Order|10000|Red|Active|10/1/2025 7:37:10 AM|10/8/2025 7:37:10 AM|A general dispute|871812|9,999.66|65|34|
260612|Qazzian|Qaziakstan|New Pacific Order|10000|Red|243810|tagmoute|maghrib|Freehold of The Wolves|15157|White|Active|10/1/2025 7:28:17 AM|10/8/2025 7:28:17 AM|Skulls for the skull throne!|871811|26,857.72|63|36|
601748|Tarfiel|Babblefish|New Pacific Order|10000|Red|282470|Nokium|Unified Scotland|Freehold of The Wolves|15157|White|Active|10/1/2025 7:19:01 AM|10/8/2025 7:19:01 AM|Rabid chihuahua food|871810|9,616.18|0|100|
144926|nerau|imperial council|New Pacific Order|10000|Red|80170|stevent37|Buffalonia|Freehold of The Wolves|15157|White|Active|10/1/2025 7:16:57 AM|10/8/2025 7:16:57 AM|Hail Pacifica!|871809|10,725.98|19|80|
637944|Hasan AlQaziz|South Maghrebia|The Legion|10020|Purple|588320|RUB10|Establishmentaria|Non Grata|10097|Maroon|Active|10/1/2025 6:29:38 AM|10/8/2025 6:29:38 AM|DOWN WITH NON GRATA! |871808|11,846.72|67|32|
476208|Itzcoliuhqui|Firelands|New Pacific Order|10000|Red|30997|Dan2680|Red Army|Freehold of The Wolves|15157|White|Active|10/1/2025 6:08:06 AM|10/8/2025 6:08:06 AM|Stole Nemphesis Spoons|871807|25,414.18|0|100|
565552|Kayla Frost|Anselion|New Pacific Order|10000|Red|478755|Democracy|UnitedNation|Freehold of The Wolves|15157|White|Active|10/1/2025 5:56:13 AM|10/8/2025 5:56:13 AM|howdy|871806|10,859.44|0|100|
565552|Kayla Frost|Anselion|New Pacific Order|10000|Red|282470|Nokium|Unified Scotland|Freehold of The Wolves|15157|White|Active|10/1/2025 5:42:00 AM|10/8/2025 5:42:00 AM|Casualty galore|871805|2,205.76|0|100|
8515|Turetel|Turetel|Freehold of The Wolves|15157|White|580705|Theory|Westermont|New Pacific Order|10000|Red|Active|10/1/2025 5:30:31 AM|10/8/2025 5:30:31 AM|Blood for the Blood God|871804|17,941.16|35|64|
8515|Turetel|Turetel|Freehold of The Wolves|15157|White|601748|Tarfiel|Babblefish|New Pacific Order|10000|Red|Active|10/1/2025 5:30:14 AM|10/8/2025 5:30:14 AM|Blood for the Blood God |871803|18,385.14|20|79|
348288|saxasm|Eugenia|New Pacific Order|10000|Red|527097|Galerion|blighty|Freehold of The Wolves|15157|White|Active|10/1/2025 5:01:37 AM|10/8/2025 5:01:37 AM|A general dispute|871802|50,760.98|45|54|
647277|yesyesnono|Rostovan|Nuclear Proliferation League|17228|Blue|647449|thelostsoul|TheLostNation|Doombrella|17368|Black|Active|10/1/2025 4:52:25 AM|10/8/2025 4:52:25 AM|A general dispute|871801|926.90|61|38|
608015|elputojack|villa feliz|New Pacific Order|10000|Red|494289|Stoopid Ace|Smokehaven|Freehold of The Wolves|15157|White|Active|10/1/2025 4:23:54 AM|10/8/2025 4:23:54 AM|A general dispute|871800|15,620.13|8|91|
608015|elputojack|villa feliz|New Pacific Order|10000|Red|65430|Lord Bane|Damasca|Freehold of The Wolves|15157|White|Active|10/1/2025 4:23:34 AM|10/8/2025 4:23:34 AM|A general dispute|871799|12,335.35|0|100|
643658|jazzjambos|Fruiland|New Pacific Order|10000|Red|609513|Lady Mineva|Empire of Autumnus|Freehold of The Wolves|15157|Brown|Active|10/1/2025 3:45:40 AM|10/8/2025 3:45:40 AM|Fire and blood|871798|1,612.60|6|93|
579649|Dale Flanderlion|Flanderlion|New Pacific Order|10000|Red|444115|Pile Butts|Wobblies|Freehold of The Wolves|15157|White|Active|10/1/2025 3:34:04 AM|10/8/2025 3:34:04 AM|Looking for cookies|871797|2,825.41|50|49|
579649|Dale Flanderlion|Flanderlion|New Pacific Order|10000|Red|263122|Uncle Don|The Tannhauser Gate|Freehold of The Wolves|15157|White|Active|10/1/2025 3:24:19 AM|10/8/2025 3:24:19 AM|Skulls for the skull throne!|871796|13,032.78|64|35|
638860|Adrius Adler|Trostland|New Pacific Order|10000|Red|627684|Reginald Stuart III|New Ventris|Freehold of The Wolves|15157|White|Active|10/1/2025 2:51:02 AM|10/8/2025 2:51:02 AM|Infra adjustment bureau|871795|9,291.42|58|41|
647060|CAMOM|CAMOM EMPIRE|The Phoenix Federation|17385|Red|647003|bapcv|Patonopla||0|None|Peace|10/1/2025 2:02:41 AM|10/8/2025 2:02:41 AM|A general dispute|871794|201.76|0|100|
647060|CAMOM|CAMOM EMPIRE|The Phoenix Federation|17385|Red|584356|VigilanteJ|VigilanteJ||0|Aqua|Active|10/1/2025 1:54:59 AM|10/8/2025 1:54:59 AM|A general dispute|871793|519.44|0|100|
592448|Hakaisha|Nihon koku|Freehold of The Wolves|15157|White|193964|Yukura|DeathSeekers|New Pacific Order|10000|Red|Active|10/1/2025 1:44:14 AM|10/8/2025 1:44:14 AM|A general dispute|871792|12,852.23|65|34|
532788|end666|A New India|New Pacific Order|10000|Red|418644|shakespeare|shakespeare|Freehold of The Wolves|15157|White|Active|10/1/2025 1:43:46 AM|10/8/2025 1:43:46 AM|Hail Pacifica!|871791|13,809.18|3|96|
532788|end666|A New India|New Pacific Order|10000|Red|243810|tagmoute|maghrib|Freehold of The Wolves|15157|White|Active|10/1/2025 1:43:29 AM|10/8/2025 1:43:29 AM|Hail Pacifica!|871790|35,501.36|61|38|
647502|twitchanswers|Twitch|Doombrella|17368|Black|579146|Hazzara|Hazarrium|Nuclear Proliferation League|17228|Aqua|Active|10/1/2025 12:49:06 AM|10/8/2025 12:49:06 AM|why not|871789|1,861.23|0|100|
132715|DFA MrFox|DFA MrFox|Freehold of The Wolves|15157|White|645029|ZeroNinjaGT|Adventis|New Pacific Order|10000|Red|Active|10/1/2025 12:44:20 AM|10/8/2025 12:44:20 AM|War I have been told|871788|7,550.53|3|96|
647502|twitchanswers|Twitch|Doombrella|17368|Black|647317|JFK360noscope|the devided states|Nuclear Proliferation League|17228|Brown|Peace|10/1/2025 12:43:09 AM|10/8/2025 12:43:09 AM|jack ruby|871787|2,416.99|2|97|
647502|twitchanswers|Twitch|Doombrella|17368|Black|647159|HarryJames|Rigbyium|Nuclear Proliferation League|17228|Aqua|Active|10/1/2025 12:37:11 AM|10/8/2025 12:37:11 AM|wake me up when september ends|871786|2,368.72|0|100|
533942|Saxplayer|Arstoria|New Pacific Order|10000|Red|618522|Don Flippers|Penguinland|Freehold of The Wolves|15157|White|Active|10/1/2025 12:27:00 AM|10/8/2025 12:27:00 AM|A general dispute|871785|198.66|0|100|
454283|Waterana|Chrystalen|New Pacific Order|10000|Red|629286|Flycatcher|Sacania|Freehold of The Wolves|15157|White|Active|10/1/2025 12:15:26 AM|10/8/2025 12:15:26 AM|Party Time|871784|7,968.02|54|45|
454283|Waterana|Chrystalen|New Pacific Order|10000|Red|315967|slmarsch|Rio Grande|Freehold of The Wolves|15157|White|Active|10/1/2025 12:14:55 AM|10/8/2025 12:14:55 AM|Party Time|871783|5,455.36|36|63|
439338|kajkajete|Rheinlander|The Legion|10020|Purple|144192|Sagha|Nickelattia|Non Grata|10097|Maroon|Active|10/1/2025 12:00:58 AM|10/8/2025 12:00:58 AM|A general dispute|871782|31,486.75|69|30|
414519|markpalm1|vacous|Freehold of The Wolves|15157|White|17202|Cybolt|Time and Space|New Pacific Order|10000|Red|Active|9/30/2025 11:55:50 PM|10/7/2025 11:55:50 PM|A general dispute|871781|17,098.06|30|69|
309853|Tasuki|Oniwabanshu|New Pacific Order|10000|Red|396041|Joseph Black|Rural Route 3|Freehold of The Wolves|15157|White|Active|9/30/2025 11:53:43 PM|10/7/2025 11:53:43 PM|I need your butter|871780|6,207.63|20|79|
309853|Tasuki|Oniwabanshu|New Pacific Order|10000|Red|231352|Wippeli|Wippelandia|Freehold of The Wolves|15157|White|Active|9/30/2025 11:53:37 PM|10/7/2025 11:53:37 PM|Hello there|871779|7,263.67|79|20|
309853|Tasuki|Oniwabanshu|New Pacific Order|10000|Red|467217|aroswing|Land of Darkness|Freehold of The Wolves|15157|White|Active|9/30/2025 11:53:31 PM|10/7/2025 11:53:31 PM|Earth shattering kaboom|871778|2,808.48|22|77|
592036|LordSanix|Citroto|Freehold of The Wolves|15157|White|543701|AlphaDio|Landreth|New Pacific Order|10000|Red|Active|9/30/2025 11:51:16 PM|10/7/2025 11:51:16 PM|A general dispute|871777|26,750.45|18|81|
580705|Theory|Westermont|New Pacific Order|10000|Red|455466|KrazyNights|Helleden|New Polar Order|10006|Blue|Active|9/30/2025 11:50:57 PM|10/7/2025 11:50:57 PM|The Revenge of the Order|871776|17,438.46|0|100|
592036|LordSanix|Citroto|Freehold of The Wolves|15157|White|26771|proud american|Duorp  Nacirema|New Pacific Order|10000|Red|Active|9/30/2025 11:48:09 PM|10/7/2025 11:48:09 PM|A general dispute|871775|19,899.34|27|72|
633318|Immortalis712|Republic of Intima|New Pacific Order|10000|Red|623087|The Dragon5|Dragonhome|Freehold of The Wolves|15157|White|Active|9/30/2025 11:47:24 PM|10/7/2025 11:47:24 PM|Looking for cookies|871774|8,379.03|34|65|
633593|ftcows|ftcows|The Legion|10020|Purple|571873|Kal Asharak|Ceska Republik|Non Grata|10097|Maroon|Active|9/30/2025 11:45:15 PM|10/7/2025 11:45:15 PM|A general dispute|871773|6,787.42|56|43|
608652|King of Clu|Kingdom of Clu|Freehold of The Wolves|15157|White|633318|Immortalis712|Republic of Intima|New Pacific Order|10000|Red|Active|9/30/2025 11:41:45 PM|10/7/2025 11:41:45 PM|A general dispute|871772|4,741.04|32|67|
639953|Mihail the Just|Republic of Onivlac|New Polar Order|10006|Blue|603932|Gapatashi|Bomdila|CLAWS|15841|Black|Active|9/30/2025 11:40:49 PM|10/7/2025 11:40:49 PM|With peace and love xx|871771|2,695.55|0|100|
608652|King of Clu|Kingdom of Clu|Freehold of The Wolves|15157|White|277690|brentaar|Barstonia|New Pacific Order|10000|Red|Active|9/30/2025 11:40:25 PM|10/7/2025 11:40:25 PM|A general dispute|871770|4,232.38|12|87|
559191|Darksight1|ChineseEmpire|New Pacific Order|10000|Red|562556|Nicholas Strakhov|Kurkazia|Freehold of The Wolves|15157|White|Active|9/30/2025 11:36:57 PM|10/7/2025 11:36:57 PM|Tech adjustment bureau|871769|4,544.99|9|90|
636711|Praetor Cuddles|Romulan Star Empire|New Pacific Order|10000|Red|18236|javaswiller|swillerland|Freehold of The Wolves|15157|White|Active|9/30/2025 11:34:27 PM|10/7/2025 11:34:27 PM|Looking for cookies|871768|17,837.40|28|71|
559191|Darksight1|ChineseEmpire|New Pacific Order|10000|Red|592448|Hakaisha|Nihon koku|Freehold of The Wolves|15157|White|Active|9/30/2025 11:33:11 PM|10/7/2025 11:33:11 PM|A general dispute|871767|4,724.78|33|66|
17202|Cybolt|Time and Space|New Pacific Order|10000|Red|613652|Peterkin|Quaraguay|Freehold of The Wolves|15157|White|Active|9/30/2025 11:24:07 PM|10/7/2025 11:24:07 PM|Cloudy with a chance of nukes|871766|19,145.18|44|55|
17202|Cybolt|Time and Space|New Pacific Order|10000|Red|100236|Wolfprince|Azaroth|Freehold of The Wolves|15157|White|Active|9/30/2025 11:24:02 PM|10/7/2025 11:24:02 PM|Food for the guinea pigs|871765|14,666.92|0|100|
366247|Polgas|Novasea|New Pacific Order|10000|Red|8515|Turetel|Turetel|Freehold of The Wolves|15157|White|Active|9/30/2025 11:19:08 PM|10/7/2025 11:19:08 PM|Earth shattering kaboom|871764|27,730.57|13|86|
366247|Polgas|Novasea|New Pacific Order|10000|Red|592036|LordSanix|Citroto|Freehold of The Wolves|15157|White|Active|9/30/2025 11:19:02 PM|10/7/2025 11:19:02 PM|Emu Hunting|871763|32,192.48|36|63|
513358|SeasonsOfLove|Krzyzewskiville|New Pacific Order|10000|Red|159031|jefcolpan|scarab marangue|Freehold of The Wolves|15157|White|Active|9/30/2025 11:07:15 PM|10/7/2025 11:07:15 PM|You + me = :*(|871762|18,252.48|22|77|
513358|SeasonsOfLove|Krzyzewskiville|New Pacific Order|10000|Red|418644|shakespeare|shakespeare|Freehold of The Wolves|15157|White|Active|9/30/2025 11:02:02 PM|10/7/2025 11:02:02 PM|Hello there|871761|30,020.59|55|44|
604873|Iorek|Crusader States|New Pacific Order|10000|Red|608652|King of Clu|Kingdom of Clu|Freehold of The Wolves|15157|White|Active|9/30/2025 10:51:43 PM|10/7/2025 10:51:43 PM|Back to the kennel for you|871760|17,487.28|20|79|
559191|Darksight1|ChineseEmpire|New Pacific Order|10000|Red|134794|Tasker74|Thebigharbour|Freehold of The Wolves|15157|White|Active|9/30/2025 10:50:43 PM|10/7/2025 10:50:43 PM|Stealing your oxygen|871759|9,102.42|40|59|
448981|Knight|Alliance of Knights|New Pacific Order|10000|Red|414337|Shadowfury|Illyria|Freehold of The Wolves|15157|Black|Active|9/30/2025 10:42:57 PM|10/7/2025 10:42:57 PM|For Pacifica!|871758|21,698.41|51|48|
81564|constablepotato|Potatoland|Freehold of The Wolves|15157|White|26771|proud american|Duorp  Nacirema|New Pacific Order|10000|Red|Active|9/30/2025 10:39:16 PM|10/7/2025 10:39:16 PM|HOWL!|871757|10,404.58|76|23|
81564|constablepotato|Potatoland|Freehold of The Wolves|15157|White|543701|AlphaDio|Landreth|New Pacific Order|10000|Red|Active|9/30/2025 10:39:04 PM|10/7/2025 10:39:04 PM|HOWL!|871756|7,126.77|63|36|
144192|Sagha|Nickelattia|Non Grata|10097|Maroon|569819|kker22|Darkram|The Legion|10020|Purple|Active|9/30/2025 10:36:40 PM|10/7/2025 10:36:40 PM|A general dispute|871755|29,662.09|7|92|
442731|Madd|Modra|New Pacific Order|10000|Red|81564|constablepotato|Potatoland|Freehold of The Wolves|15157|White|Active|9/30/2025 10:34:41 PM|10/7/2025 10:34:41 PM|Hello delicious|871754|31,947.60|20|79|
535013|Deadwartin|Republic of SOS|Freehold of The Wolves|15157|White|646465|Panglima Burung|Kalimantan Baru|New Pacific Order|10000|Red|Active|9/30/2025 10:27:50 PM|10/7/2025 10:27:50 PM|A general dispute|871753|2,530.10|29|70|
646098|Brutus5149|Legio Lupi|New Pacific Order|10000|Red|535013|Deadwartin|Republic of SOS|Freehold of The Wolves|15157|White|Active|9/30/2025 10:27:37 PM|10/7/2025 10:27:37 PM|Hello delicious|871752|3,076.20|41|58|
442731|Madd|Modra|New Pacific Order|10000|Red|322849|BLITZ1|BLITZKRIEG THE FIRST|Freehold of The Wolves|15157|White|Active|9/30/2025 10:26:59 PM|10/7/2025 10:26:59 PM|Earth shattering kaboom|871751|37,737.66|23|76|
